"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-19 10:17:55+02","2022-07-19 10:17:56+02","200","1658218675","1658218676","1","200","9.159642097877276e+15","9.159648222548876e+15","0.37675","0.62","0.12","0.14454203367009694","0.020892399497487436",0,0,0,14898,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:17:56+02","2022-07-19 10:17:57+02","200","1658218676","1658218677","1","200","9.159643098448196e+15","9.15964922119042e+15","0.3780000000000003","0.63","0.13","0.14461871547044527","0.020914572864321607",0,0,0,14964,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:17:57+02","2022-07-19 10:17:58+02","200","1658218677","1658218678","1","200","9.159644097675908e+15","9.159650224792192e+15","0.38225000000000015","0.63","0.13","0.14482162828838963","0.020973304020100496",0,0,0,14996,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:17:58+02","2022-07-19 10:17:59+02","200","1658218678","1658218679","1","200","9.15964509756999e+15","9.159651220446616e+15","0.37869999999999976","0.63","0.12","0.14475177158461458","0.02095307537688443",0,0,0,15032,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:17:59+02","2022-07-19 10:18:00+02","200","1658218679","1658218680","1","200","9.159646097507206e+15","9.159652225108928e+15","0.37915000000000015","0.63","0.13","0.1443779848611374","0.02084500251256282",0,0,0,15027,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:00+02","2022-07-19 10:18:01+02","200","1658218680","1658218681","1","200","9.159647098475472e+15","9.15965322957816e+15","0.38239999999999985","0.63","0.13","0.14471333645778373","0.020941949748743714",0,0,0,15025,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:01+02","2022-07-19 10:18:02+02","200","1658218681","1658218682","1","200","9.159648098364318e+15","9.159654218814748e+15","0.3732499999999998","0.62","0.12","0.14433676944935195","0.020833103015075377",0,0,0,15019,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:02+02","2022-07-19 10:18:03+02","200","1658218682","1658218683","1","200","9.159649097783716e+15","9.159655221075204e+15","0.3783000000000001","0.63","0.12","0.14400275681336536","0.02073679396984924",0,0,0,15037,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:03+02","2022-07-19 10:18:04+02","200","1658218683","1658218684","1","200","9.159650098128366e+15","9.159656223849376e+15","0.38370000000000004","0.64","0.13","0.14458156571890013","0.020903829145728636",0,0,0,14877,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:04+02","2022-07-19 10:18:05+02","200","1658218684","1658218685","1","200","9.159651098377484e+15","9.159657228575538e+15","0.3804000000000001","0.63","0.13","0.14477443901101733","0.02095963819095478",0,0,0,15018,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:05+02","2022-07-19 10:18:06+02","200","1658218685","1658218686","1","200","9.159652098187096e+15","9.159658220178876e+15","0.3814","0.63","0.12","0.14494511177385624","0.021009085427135678",0,0,0,15001,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:06+02","2022-07-19 10:18:07+02","200","1658218686","1658218687","1","200","9.159653097631946e+15","9.15965922137114e+15","0.37804999999999994","0.63","0.12","0.1444751287041141","0.02087306281407034",0,0,0,15007,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:07+02","2022-07-19 10:18:08+02","200","1658218687","1658218688","1","200","9.159654097878444e+15","9.159660218679688e+15","0.3765999999999999","0.63","0.13","0.14426887237962466","0.020813507537688427",0,0,0,15000,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:08+02","2022-07-19 10:18:09+02","200","1658218688","1658218689","1","200","9.159655097852468e+15","9.159661233204084e+15","0.38434999999999986","0.63","0.13","0.144957375471266","0.021012640703517587",0,0,0,14971,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:09+02","2022-07-19 10:18:10+02","200","1658218689","1658218690","1","200","9.159656097923646e+15","9.159662231586536e+15","0.3796000000000001","0.63","0.13","0.14473972481560995","0.020949587939698495",0,0,0,15034,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:10+02","2022-07-19 10:18:11+02","200","1658218690","1658218691","1","200","9.159657097757696e+15","9.159663223606226e+15","0.37999999999999995","0.63","0.12","0.14488255510540027","0.020990954773869343",0,0,0,14888,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:11+02","2022-07-19 10:18:12+02","200","1658218691","1658218692","1","200","9.159658098018936e+15","9.159664220162732e+15","0.37325","0.62","0.12","0.1447608927866985","0.020955716080402014",0,0,0,14873,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:12+02","2022-07-19 10:18:13+02","200","1658218692","1658218693","1","200","9.159659098406364e+15","9.159665223615986e+15","0.37424999999999975","0.62","0.13","0.14428279566749508","0.02081752512562814",0,0,0,15020,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:13+02","2022-07-19 10:18:14+02","200","1658218693","1658218694","1","200","9.159660097599758e+15","9.159666230830684e+15","0.37959999999999994","0.63","0.13","0.14438516328516732","0.02084707537688443",0,0,0,14950,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:14+02","2022-07-19 10:18:15+02","200","1658218694","1658218695","1","200","9.159661097964244e+15","9.159667228589868e+15","0.37665","0.63","0.12","0.14417771522617215","0.020787213567839195",0,0,0,14994,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:15+02","2022-07-19 10:18:16+02","200","1658218695","1658218696","1","200","9.159662098435246e+15","9.159668221501296e+15","0.37394999999999984","0.63","0.12","0.1443331486143939","0.020832057788944716",0,0,0,14992,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:16+02","2022-07-19 10:18:17+02","200","1658218696","1658218697","1","200","9.159663098010484e+15","9.159669222807244e+15","0.37749999999999984","0.63","0.12","0.1449163681881527","0.021000753768844235",0,0,0,14984,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:17+02","2022-07-19 10:18:18+02","200","1658218697","1658218698","1","200","9.159664097980136e+15","9.159670220018528e+15","0.3759","0.62","0.13","0.14434461137905655","0.020835366834170862",0,0,0,15010,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:18+02","2022-07-19 10:18:19+02","200","1658218698","1658218699","1","200","9.15966509798602e+15","9.159671220455096e+15","0.37484999999999985","0.62","0.12","0.14452131174238175","0.02088640954773869",0,0,0,15021,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:19+02","2022-07-19 10:18:20+02","200","1658218699","1658218700","1","200","9.15966609820558e+15","9.159672229285204e+15","0.37610000000000005","0.63","0.12","0.1447812073093388","0.020961597989949735",0,0,0,15014,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:20+02","2022-07-19 10:18:21+02","200","1658218700","1658218701","1","200","9.159667098206244e+15","9.159673223906712e+15","0.3796","0.63","0.13","0.1451592090771354","0.02107119597989951",0,0,0,14968,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:21+02","2022-07-19 10:18:22+02","200","1658218701","1658218702","1","200","9.159668098256696e+15","9.15967422248192e+15","0.37785","0.63","0.13","0.14436092923449625","0.020840077889447237",0,0,0,14915,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:22+02","2022-07-19 10:18:23+02","200","1658218702","1658218703","1","200","9.159669097556568e+15","9.159675221082806e+15","0.37449999999999994","0.62","0.12","0.14481924273150523","0.02097261306532663",0,0,0,14979,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:23+02","2022-07-19 10:18:24+02","200","1658218703","1658218704","1","200","9.159670097561214e+15","9.159676229975616e+15","0.38289999999999985","0.64","0.13","0.14432511456246044","0.020829738693467333",0,0,0,15039,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:24+02","2022-07-19 10:18:25+02","200","1658218704","1658218705","1","200","9.159671097738818e+15","9.159677220862212e+15","0.37779999999999986","0.63","0.13","0.14437583561506317","0.02084438190954774",0,0,0,15024,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:25+02","2022-07-19 10:18:26+02","200","1658218705","1658218706","1","200","9.159672098451384e+15","9.159678231501752e+15","0.3879500000000001","0.64","0.13","0.14468922683395968","0.02093497236180904",0,0,0,14780,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:26+02","2022-07-19 10:18:27+02","200","1658218706","1658218707","1","200","9.159673097992396e+15","9.159679221083708e+15","0.37420000000000014","0.62","0.13","0.14472417015528427","0.020945085427135673",0,0,0,14911,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:27+02","2022-07-19 10:18:28+02","200","1658218707","1658218708","1","200","9.159674097532398e+15","9.159680219178952e+15","0.37565000000000026","0.63","0.12","0.14423799950953484","0.020804600502512573",0,0,0,15031,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:28+02","2022-07-19 10:18:29+02","200","1658218708","1658218709","1","200","9.159675097601452e+15","9.159681217604956e+15","0.37675000000000014","0.63","0.13","0.144878869869534","0.020989886934673366",0,0,0,15015,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:29+02","2022-07-19 10:18:30+02","200","1658218709","1658218710","1","200","9.159676097920548e+15","9.159682224279816e+15","0.37949999999999995","0.62","0.13","0.1440956898702941","0.020763567839195984",0,0,0,15030,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:30+02","2022-07-19 10:18:31+02","200","1658218710","1658218711","1","200","9.159677097912736e+15","9.15968323235472e+15","0.38050000000000017","0.63","0.12","0.14420027251349019","0.020793718592964833",0,0,0,15015,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:31+02","2022-07-19 10:18:32+02","200","1658218711","1658218712","1","200","9.159678098295104e+15","9.159684224240756e+15","0.3781500000000002","0.63","0.13","0.14471624462128096","0.020942791457286433",0,0,0,15027,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:32+02","2022-07-19 10:18:33+02","200","1658218712","1658218713","1","200","9.159679097942404e+15","9.15968522020414e+15","0.37695000000000006","0.63","0.13","0.14403097621884248","0.02074492211055277",0,0,0,14804,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:33+02","2022-07-19 10:18:34+02","200","1658218713","1658218714","1","200","9.15968009837008e+15","9.15968622095268e+15","0.37395000000000017","0.62","0.12","0.1445349412641496","0.020890349246231173",0,0,0,14973,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:34+02","2022-07-19 10:18:35+02","200","1658218714","1658218715","1","200","9.159681097770532e+15","9.159687223187948e+15","0.37475","0.63","0.12","0.14445161419735364","0.0208662688442211",0,0,0,15032,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:35+02","2022-07-19 10:18:36+02","200","1658218715","1658218716","1","200","9.15968209806061e+15","9.15968821858874e+15","0.37415","0.63","0.12","0.14486270575130072","0.02098520351758794",0,0,0,14848,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:36+02","2022-07-19 10:18:37+02","200","1658218716","1658218717","1","200","9.159683097634704e+15","9.159689218229736e+15","0.377","0.63","0.12","0.1445457274937015","0.020893467336683416",0,0,0,14965,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:37+02","2022-07-19 10:18:38+02","200","1658218717","1658218718","1","200","9.159684098031244e+15","9.159690219547808e+15","0.3742999999999999","0.62","0.12","0.14437705381514648","0.020844733668341706",0,0,0,14694,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:38+02","2022-07-19 10:18:39+02","200","1658218718","1658218719","1","200","9.159685098389312e+15","9.159691223523948e+15","0.37830000000000014","0.62","0.13","0.14410740690061036","0.020766944723618085",0,0,0,14969,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:39+02","2022-07-19 10:18:40+02","200","1658218719","1658218720","1","200","9.159686097684852e+15","9.159692224035408e+15","0.3778499999999998","0.63","0.13","0.14436092923449623","0.02084007788944723",0,0,0,15008,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:40+02","2022-07-19 10:18:41+02","200","1658218720","1658218721","1","200","9.159687098109158e+15","9.159693222366792e+15","0.379","0.63","0.13","0.14415583416085898","0.020780904522613077",0,0,0,14950,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:41+02","2022-07-19 10:18:42+02","200","1658218721","1658218722","1","200","9.159688098426532e+15","9.15969422296063e+15","0.37775000000000003","0.62","0.13","0.14471749467957104","0.02094315326633167",0,0,0,15010,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:42+02","2022-07-19 10:18:43+02","200","1658218722","1658218723","1","200","9.159689098233364e+15","9.159695220732212e+15","0.3723999999999999","0.62","0.12","0.14413226756269334","0.020774110552763823",0,0,0,15012,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:43+02","2022-07-19 10:18:44+02","200","1658218723","1658218724","1","200","9.159690097539086e+15","9.159696217889402e+15","0.3739499999999999","0.63","0.12","0.1447538111040456","0.02095366582914571",0,0,0,15015,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:44+02","2022-07-19 10:18:45+02","200","1658218724","1658218725","1","200","9.159691098374824e+15","9.159697219149436e+15","0.37994999999999995","0.63","0.13","0.14499522605206505","0.021023615577889444",0,0,0,14985,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:45+02","2022-07-19 10:18:46+02","200","1658218725","1658218726","1","200","9.159692098384358e+15","9.159698217651656e+15","0.37279999999999996","0.62","0.12","0.14460189674659724","0.020909708542713568",0,0,0,15009,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:46+02","2022-07-19 10:18:47+02","200","1658218726","1658218727","1","200","9.159693098167096e+15","9.15969921982012e+15","0.3761500000000002","0.62","0.13","0.1444681025808693","0.020871032663316576",0,0,0,14975,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:47+02","2022-07-19 10:18:48+02","200","1658218727","1658218728","1","200","9.159694097783532e+15","9.159700218536996e+15","0.37600000000000017","0.63","0.12","0.14437875927799515","0.020845226130653267",0,0,0,15014,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:48+02","2022-07-19 10:18:49+02","200","1658218728","1658218729","1","200","9.159695098117152e+15","9.159701216666008e+15","0.3752499999999999","0.63","0.13","0.14437854174558942","0.020845163316582906",0,0,0,14883,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:49+02","2022-07-19 10:18:50+02","200","1658218729","1658218730","1","200","9.159696098256808e+15","9.159702230632956e+15","0.37774999999999986","0.64","0.13","0.14480427788733444","0.02096827889447237",0,0,0,14996,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:50+02","2022-07-19 10:18:51+02","200","1658218730","1658218731","1","200","9.159697097656306e+15","9.159703233056592e+15","0.3848999999999998","0.63","0.13","0.14509393941954096","0.021052251256281424",0,0,0,14966,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:51+02","2022-07-19 10:18:52+02","200","1658218731","1658218732","1","200","9.159698097986424e+15","9.15970422259105e+15","0.37759999999999994","0.63","0.12","0.14522635252369553","0.021090693467336687",0,0,0,14994,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:52+02","2022-07-19 10:18:53+02","200","1658218732","1658218733","1","200","9.15969909807886e+15","9.159705252913864e+15","0.3911499999999999","0.65","0.13","0.14547505787010898","0.02116299246231156",0,0,0,15022,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:53+02","2022-07-19 10:18:54+02","200","1658218733","1658218734","1","200","9.159700097921128e+15","9.1597062240703e+15","0.37540000000000007","0.63","0.13","0.14470152958181393","0.020938532663316575",0,0,0,14913,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:54+02","2022-07-19 10:18:55+02","200","1658218734","1658218735","1","200","9.159701097622368e+15","9.159707223888224e+15","0.3790500000000002","0.63","0.12","0.14454085162660668","0.02089205778894473",0,0,0,14831,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:55+02","2022-07-19 10:18:56+02","200","1658218735","1658218736","1","200","9.159702097705944e+15","9.159708234565206e+15","0.38714999999999994","0.64","0.13","0.14404555916645917","0.020749123115577892",0,0,0,14901,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:56+02","2022-07-19 10:18:57+02","200","1658218736","1658218737","1","200","9.159703097539216e+15","9.159709221072424e+15","0.3757","0.62","0.12","0.14473163521205648","0.020947246231155785",0,0,0,14970,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:57+02","2022-07-19 10:18:58+02","200","1658218737","1658218738","1","200","9.159704097815178e+15","9.159710216271544e+15","0.3751500000000001","0.63","0.12","0.14451783461778364","0.020885404522613064",0,0,0,14898,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:58+02","2022-07-19 10:18:59+02","200","1658218738","1658218739","1","200","9.15970509816568e+15","9.159711225363936e+15","0.37915000000000004","0.63","0.13","0.14477075102298387","0.020958570351758788",0,0,0,14972,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:18:59+02","2022-07-19 10:19:00+02","200","1658218739","1658218740","1","200","9.159706098431594e+15","9.159712222758328e+15","0.37945","0.63","0.12","0.1445151224025191","0.02088462060301508",0,0,0,14912,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:00+02","2022-07-19 10:19:01+02","200","1658218740","1658218741","1","200","9.159707097953882e+15","9.159713224246288e+15","0.3768","0.63","0.13","0.14479151534041235","0.020964582914572864",0,0,0,15000,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:01+02","2022-07-19 10:19:02+02","200","1658218741","1658218742","1","200","9.159708098308396e+15","9.159714219496164e+15","0.3751999999999996","0.63","0.13","0.14422888008039939","0.02080196984924623",0,0,0,14977,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:02+02","2022-07-19 10:19:03+02","200","1658218742","1658218743","1","200","9.159709097525216e+15","9.159715230038108e+15","0.3817000000000001","0.64","0.13","0.14485518674051043","0.02098302512562815",0,0,0,14923,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:03+02","2022-07-19 10:19:04+02","200","1658218743","1658218744","1","200","9.159710097759634e+15","9.159716223315084e+15","0.38164999999999993","0.63","0.13","0.1449060603689794","0.020997766331658303",0,0,0,15019,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:04+02","2022-07-19 10:19:05+02","200","1658218744","1658218745","1","200","9.159711098276448e+15","9.159717222762892e+15","0.38409999999999983","0.64","0.13","0.14496989810572372","0.021016271356783918",0,0,0,14804,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:05+02","2022-07-19 10:19:06+02","200","1658218745","1658218746","1","200","9.159712098293024e+15","9.15971822133194e+15","0.37654999999999994","0.63","0.12","0.14497477687393848","0.021017685929648245",0,0,0,14903,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:06+02","2022-07-19 10:19:07+02","200","1658218746","1658218747","1","200","9.159713097607936e+15","9.159719221267348e+15","0.3776499999999997","0.63","0.13","0.14416621304912125","0.020783896984924617",0,0,0,14994,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:07+02","2022-07-19 10:19:08+02","200","1658218747","1658218748","1","200","9.159714097713964e+15","9.159720218003548e+15","0.3757000000000002","0.63","0.12","0.14479064768931538","0.020964331658291445",0,0,0,15012,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:08+02","2022-07-19 10:19:09+02","200","1658218748","1658218749","1","200","9.15971509794581e+15","9.15972122311578e+15","0.38044999999999995","0.63","0.13","0.14417778493353864","0.020787233668341724",0,0,0,14800,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:09+02","2022-07-19 10:19:10+02","200","1658218749","1658218750","1","200","9.159716098039036e+15","9.159722231636764e+15","0.38460000000000016","0.63","0.13","0.14473972481560995","0.020949587939698495",0,0,0,15028,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:10+02","2022-07-19 10:19:11+02","200","1658218750","1658218751","1","200","9.159717097897898e+15","9.15972322187503e+15","0.3794499999999998","0.63","0.13","0.14483120481942843","0.02097607788944723",0,0,0,15026,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:11+02","2022-07-19 10:19:12+02","200","1658218751","1658218752","1","200","9.15971809779226e+15","9.159724222981936e+15","0.37644999999999995","0.63","0.12","0.14503472985571972","0.0210350728643216",0,0,0,14922,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:12+02","2022-07-19 10:19:13+02","200","1658218752","1658218753","1","200","9.159719097535256e+15","9.159725221713682e+15","0.3771499999999999","0.63","0.13","0.14493241363688478","0.021005404522613066",0,0,0,14978,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:13+02","2022-07-19 10:19:14+02","200","1658218753","1658218754","1","200","9.159720098469846e+15","9.15972622451573e+15","0.3764","0.63","0.13","0.14404089313272236","0.020747778894472345",0,0,0,14939,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2022-07-19 10:19:14+02","2022-07-19 10:19:15+02","200","1658218754","1658218755","1","200","9.159721098097076e+15","9.159727220486076e+15","0.37360000000000015","0.63","0.12","0.1448549439055131","0.02098295477386935",0,0,0,14991,1,"4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
